"","Funding_Agency","Project_Title","Investigator_Name","Institution_Name","Address1","Cost","Duration","Year","Funding_Agency_Short","Cost_Units","Duration_Units","ProjectID"
"281","Ministry of Communications & IT","Development & database of Software tools for identifying Zinc finger protein binding motifs in mammalian genomes","D. Sundar","Pondicherry University","Centre for Bioinformatics",3707000,36,"2006-07","MOCIT","Indian Rupees","Months","MOCIT_2006-07_11"
"282","Ministry of Communications & IT","Development of a computational workflow for High - throughput Genome Ananalysis","R. Joshi","Centre for Development of Advanced Computing"," ",95920000,60,"2006-07","MOCIT","Indian Rupees","Months","MOCIT_2006-07_12"
"283","Ministry of Communications & IT","Development of a Software Tool to Identify Ligand - Building site of a given 3D structure of a protein","B.C. Sarkhel","Jawaharlal Nehru Krishi Vishwavidyalaya","Department of Biotechnology",1207000,24,"2006-07","MOCIT","Indian Rupees","Months","MOCIT_2006-07_13"
"284","Ministry of Communications & IT","Development of a Web - enabled Protein Structure Prediction Software","B. Jayaram","Indian Institute of Technology (D)","Department of Chemistry",7878000,36,"2006-07","MOCIT","Indian Rupees","Months","MOCIT_2006-07_14"
"285","Ministry of Communications & IT","Development of Atomistic Approach for describing excited states of Biological Systems: A case study to proton pumping pathway of Fo-F1 ATP Synthase","I. Ghosh","Pune University"," ",8450000,36,"2006-07","MOCIT","Indian Rupees","Months","MOCIT_2006-07_15"
"286","Ministry of Communications & IT","Development of gene expression database & promoter prediction programs specific to important mammalian tissues (ovary, uterus, kidney, urinary bladder & liver) & in the context of related human diseases (including cancer)","K.K. Acharya","Institute of Bioinformatics & Applied Biotechnology"," ",11035000,24,"2006-07","MOCIT","Indian Rupees","Months","MOCIT_2006-07_16"
"287","Ministry of Communications & IT","Development of Twilight Zone Squence Annotation Tool using Structural Properties for the Annotation of Hypothetical Genes of Plant Genomes","S. Parthasarathy","Bharathidasan University","Department of Bioinformatics",2488000,36,"2006-07","MOCIT","Indian Rupees","Months","MOCIT_2006-07_17"
"288","Ministry of Communications & IT","Internet Computing Softwares to Detect various repeats in Genome & Protein Sequences","K. Sekar","Indian Institute of Science","Supercomputer Education & Res. Centre",3600000,36,"2006-07","MOCIT","Indian Rupees","Months","MOCIT_2006-07_18"
"289","Ministry of Communications & IT","Novel Alogorithms for Sequence Alignment of Proteins & RNAs","N. Behra","Institute of Bioinformatics & Applied Biotechnology"," ",1496560,36,"2006-07","MOCIT","Indian Rupees","Months","MOCIT_2006-07_19"
"290","Ministry of Communications & IT","Target Anti - Cancer lead discovery: Virtual Screening of Chemical libraries enriched in National Products","M.R. Pillai","Rajiv Gandhi Centre for Biotechnology"," ",2222000,36,"2006-07","MOCIT","Indian Rupees","Months","MOCIT_2006-07_20"
"291","Ministry of Communications & IT","Design & Development of next generation multi application smart card operating system & compliance test kit, maintenance & enhancement of reference implementation of SCOSTA, S.A.S. Nagar","M.J. Zarabi","Semiconductor Complex Ltd."," ",7000000,12,"2006-07","MOCIT","Indian Rupees","Months","MOCIT_2006-07_21"
"292","Ministry of Communications & IT","Design & development of UC Test Bed UC application under National Ubiquitous Computing (UC)","Venkatraman","Indian Institute of Science","Department of E.C.E.",9772000,36,"2006-07","MOCIT","Indian Rupees","Months","MOCIT_2006-07_22"
"293","Ministry of Communications & IT","Development of an unifed approach for realizing Fiber Bragg Grating with long term stability","S. Asokan","Indian Institute of Science"," ",1059000,30,"2006-07","MOCIT","Indian Rupees","Months","MOCIT_2006-07_23"
"294","Ministry of Communications & IT","Development of an unifed approach for realizing Fiber Bragg Grating with long term stability","B. Srinivasan","Indian Institute of Technology (M)","Department of Electrical Engineering",1059000,30,"2006-07","MOCIT","Indian Rupees","Months","MOCIT_2006-07_24"
"295","Ministry of Communications & IT","Development of Elastographic Imaging system for early detection of cancers in human breast","R.M. Vasu","Indian Institute of Science","Department of Instrumentation",1517000,32,"2006-07","MOCIT","Indian Rupees","Months","MOCIT_2006-07_25"
"296","Ministry of Communications & IT","Development of RFID Technology & Setting up of Prepatory Framework of EPC Global accredited Auto Lab, in India","R. Mona","Centre for Development of Advanced Computing"," ",5900000,12,"2006-07","MOCIT","Indian Rupees","Months","MOCIT_2006-07_26"
"297","Ministry of Communications & IT","Development on Ayusoft:  A Design support system for Ayurved","M.S. Dhurandhar","Centre for Development of Advanced Computing"," ",26527000,5,"2006-07","MOCIT","Indian Rupees","Months","MOCIT_2006-07_27"
"298","Ministry of Communications & IT","Establishment of BOSS Support Centres & Business Development (NRCFOSS)","M.R. Rajagopalan","Centre for Development of Advanced Computing"," ",210800000,36,"2006-07","MOCIT","Indian Rupees","Months","MOCIT_2006-07_28"
"299","Ministry of Communications & IT","Fabrication of Rare - earth Doped Fibers needed for Fiber Lasers","R. Sen","Central Glass & Ceramic Research Institute"," ",1915000,24,"2006-07","MOCIT","Indian Rupees","Months","MOCIT_2006-07_29"
"300","Ministry of Communications & IT","Polymer Waveguide based Optical Power Splitters","M.N. Satyanarayan","Birla Institute of Technology & Science","Department of E.E.E.",3842000,24,"2006-07","MOCIT","Indian Rupees","Months","MOCIT_2006-07_30"
"301","Ministry of Communications & IT","Project proposal National RFID Programme, IIT, Kanpur & C-DAC, Noida","Director","Indian Institute of Technology (K)","+C-DAC, Noida - 201307",48960000,36,"2006-07","MOCIT","Indian Rupees","Months","MOCIT_2006-07_31"
"302","Ministry of Communications & IT","Quantum computing with ultra - fast pulse technology","D. Goswami","Indian Institute of Technology (K)"," ",34800000,5,"2006-07","MOCIT","Indian Rupees","Months","MOCIT_2006-07_32"
"303","Ministry of Communications & IT","Smart Card readers & terminal Standards","R. Mona","Indian Institute of Technology (K)","Department of Reseearch & Development",5500000,24,"2006-07","MOCIT","Indian Rupees","Months","MOCIT_2006-07_33"
"304","Ministry of Communications & IT","Software of Schwartz Distribution","O.P. Mishra","Delhi College of Engineering"," ",3488360,36,"2006-07","MOCIT","Indian Rupees","Months","MOCIT_2006-07_34"
"305","Ministry of Communications & IT","Software of Schwartz Distribution","O.P. Misra","Centre for Development of Advanced Computing"," ",3488000,36,"2006-07","MOCIT","Indian Rupees","Months","MOCIT_2006-07_35"
"306","Ministry of Communications & IT","Synthesis of nanocrystalline SnO2 powder & preparation of nanostrucred SnO2 thin films for gas sensing by Ultrasonic Spray Pyrolysis technique","L.A. Patil","Pratap College","Department of Physics",3589000,36,"2006-07","MOCIT","Indian Rupees","Months","MOCIT_2006-07_36"
"307","Ministry of Communications & IT","The project for Development of RFID Technologies & Setting up of Preparatory Framework of EPC global accredited Auto Lab. in India, by C-DAC, Noida & IIT, Kanpur","R. Mona","Indian Institute of Technology (K)","Department of Research & Development",5900000,12,"2006-07","MOCIT","Indian Rupees","Months","MOCIT_2006-07_37"
"308","Ministry of Communications & IT","Development of Lead free thick film thermal sensors using RuO2 based nano-sized complex materials","S. Rane","Centre for Materials for Electronics Technology"," ",2240000,36,"2006-07","MOCIT","Indian Rupees","Months","MOCIT_2006-07_38"
"309","Ministry of Communications & IT","Development of Lead Free X-ray absorbing coating materials for TVs","B.B. Kale","Centre for Materials for Electronics Technology"," ",9119000,36,"2006-07","MOCIT","Indian Rupees","Months","MOCIT_2006-07_39"
"310","Ministry of Communications & IT","Development of Optically Active Polymers for Data Storage Applications","D. Pandey","Banaras Hindu University","School of Materials Science & Technology",20061000,36,"2006-07","MOCIT","Indian Rupees","Months","MOCIT_2006-07_40"
"311","Ministry of Communications & IT","Development of Organic Light Emiting Diodes (OLEDs)","M.N. Kamalasanan","National Physical Laboratory","Polymeric Soft Materials Section",8237600,36,"2006-07","MOCIT","Indian Rupees","Months","MOCIT_2006-07_41"
"312","Ministry of Communications & IT","Nano structured elements for spin based high density Information Storage","D.K. Pandya","Indian Institute of Technology (D)","Department of Physics",21080000,36,"2006-07","MOCIT","Indian Rupees","Months","MOCIT_2006-07_42"
"313","Ministry of Communications & IT","Technology Development for Indium Tin Oxide Coatings on Video Monitors","S. Karunakaram","Society for Applied Microwave Electronics Eng. & Research (SAMEER)"," ",4933000,24,"2006-07","MOCIT","Indian Rupees","Months","MOCIT_2006-07_43"
"314","Ministry of Communications & IT","Technology Development for Indium Tin Oxide Coatings on Video Monitors","A. Subramaniam","Indian Institute of Technology (M)","Department of Physics",4933000,24,"2006-07","MOCIT","Indian Rupees","Months","MOCIT_2006-07_44"
"315","Ministry of Communications & IT","Tunable Microwave Dielectric Materials & Devices","S.B. Krupanidhi","Indian Institute of Science","Materials Research Centre",18535000,36,"2006-07","MOCIT","Indian Rupees","Months","MOCIT_2006-07_45"
"316","Ministry of Communications & IT","Centre of Excellence for Grid Computing Research","S. Thamarai","Anna University","Department of Information Technology",46000000,60,"2007-08","MOCIT","Indian Rupees","Months","MOCIT_2007-08_1"
"317","Ministry of Communications & IT","Characterization & Simulation of Nanodevices","R.B. Deshmukh","Visvesvaraya National Institute of Technology","Dept. of Electronics & Computer Science",31200000,36,"2007-08","MOCIT","Indian Rupees","Months","MOCIT_2007-08_2"
"318","Ministry of Communications & IT","Computerization of Enforcement Wing Motor Vehicles Department - Kerala","Managing Director","Kerala State I.T. Mission"," ",11250000,12,"2007-08","MOCIT","Indian Rupees","Months","MOCIT_2007-08_3"
"319","Ministry of Communications & IT","Construction & multi-site commissioning of multiple fluorescence correlation spectrometers (a single molecule biophotonic tool)","S. Maiti","Tata Institute of Fundamental Research","Department of Chemical Science",16000000,36,"2007-08","MOCIT","Indian Rupees","Months","MOCIT_2007-08_4"
"320","Ministry of Communications & IT","Coupled Climate Models on Grids","S.S. Vadhiyar","Indian Institute of Science"," ",3830000,36,"2007-08","MOCIT","Indian Rupees","Months","MOCIT_2007-08_5"
"321","Ministry of Communications & IT","Design & Development of base band subsystem for Samrt Antennas, SAMEER, Chennai","Director","Society for Applied Microwave Electronics Engineering & Research (SAMEER)"," ",5120000,18,"2007-08","MOCIT","Indian Rupees","Months","MOCIT_2007-08_6"
"322","Ministry of Communications & IT","Design & Development of mid-stage access EDFA (Optical Amplifier system)","K. Thyagarajan","Indian Institute of Technology (D)","Department of Physics",4403450,24,"2007-08","MOCIT","Indian Rupees","Months","MOCIT_2007-08_7"
"323","Ministry of Communications & IT","Design & Development of mid-stage access EDFA (Optical Amplifier system)","K. Kumar","Optiwave Photonics"," ",4403450,24,"2007-08","MOCIT","Indian Rupees","Months","MOCIT_2007-08_8"
"324","Ministry of Communications & IT","Design & Development of Next Generation Multi Application Smart Card Operating System & Compliance Test Kit, Maintenance & enhancement of Reference Implementation of SCOSTA, SAS Nagar","M.J. Zarabi","Semiconductor Complex Ltd."," ",5400000,36,"2007-08","MOCIT","Indian Rupees","Months","MOCIT_2007-08_9"
"325","Ministry of Communications & IT","Design & development of UC Test Bed UC Application under National Ubiquitous Computing (UC) by IISc, Bangalore.","P. Venkatram","Indian Institute of Science","Department of E.C.E.",9772000,36,"2007-08","MOCIT","Indian Rupees","Months","MOCIT_2007-08_10"
"326","Ministry of Communications & IT","Development of a web based tool for e-verification of confusingly similar Indian trademarks","C.V. Laxmi","Dayal Bagh Educational Institute"," ",2908000,24,"2007-08","MOCIT","Indian Rupees","Months","MOCIT_2007-08_11"
"327","Ministry of Communications & IT","Development of Analytical Tools for Large Scientific Knowledge Bases in Grid Computing Environment","N.M. Ram","Centre for Development of Advanced Computing(C-DAC)"," ",5000000,36,"2007-08","MOCIT","Indian Rupees","Months","MOCIT_2007-08_12"
"328","Ministry of Communications & IT","Development of Database of IPRs obtained/developed by E & IT companies for Tamil Nadu State","J.A.V. Selvi","King's College"," ",3347000,18,"2007-08","MOCIT","Indian Rupees","Months","MOCIT_2007-08_13"
"329","Ministry of Communications & IT","Development of Digital Land Resource Information System for Integrated Land Management for Mizoram State on Pilot","A.B. Saha","Centre for Development of Advanced Computing(C-DAC)"," ",22000000,24,"2007-08","MOCIT","Indian Rupees","Months","MOCIT_2007-08_14"
"330","Ministry of Communications & IT","Development of framework for Knowledge Acquisition & Machine learning for Construction of ontology for traditional knowledge digital library Semantic Web portal for tribal","B.D. Chaudhary","Motilal Nehru National Institute of Technology"," ",4892000,24,"2007-08","MOCIT","Indian Rupees","Months","MOCIT_2007-08_15"
