"","Funding_Agency","Project_Title","Investigator_Name","Institution_Name","Address1","Cost","Duration","Year","Funding_Agency_Short","Cost_Units","Duration_Units","ProjectID"
"755","Indian Space Research Organisation","Weldability studies on Inconel 718","S. Jerome","National Institute of Technology (Tiruchirapalli)"," ",984000,12,"2018-19","ISRO","Indian Rupees","Months","ISRO_2018-19_2"
"756","Indian Space Research Organisation","A novel mach zehnder modulator based integrated photonic highly steerable beam-forming system for broad band satellite communication link","S.K. Raghuwanshi","Indian Institute of Technology (Dhanbad )"," ",2000000,24,"2018-19","ISRO","Indian Rupees","Months","ISRO_2018-19_3"
"757","Indian Space Research Organisation","Ku-band Tx/Rx transportable reflect array antenna for satellite communication","H.U. Habiba","Sri Venkateswara College of Engineering","District Kancheepuram",2094000,24,"2018-19","ISRO","Indian Rupees","Months","ISRO_2018-19_4"
"758","Indian Space Research Organisation","A low noise subharmonic mixer for millimeter wave space borne applications","P. Mondal","National Institute of Technology (Patna)"," ",1748000,24,"2018-19","ISRO","Indian Rupees","Months","ISRO_2018-19_5"
"759","Indian Space Research Organisation","Visible-IR & XFR spectroscopic studies of lunar analogues","K.N. Kusuma","Pondicherry University"," ",2196000,24,"2018-19","ISRO","Indian Rupees","Months","ISRO_2018-19_6"
"760","Indian Space Research Organisation","Modeling spatio-temporal forest growth dynamics using dendroclimatological & Remote Sensing observations in north east India","S.K. Tripathi","Mizoram University"," ",3495000,36,"2018-19","ISRO","Indian Rupees","Months","ISRO_2018-19_7"
"761","Indian Space Research Organisation","Investigation of ionospheric irregularities using coherent radar imaging","R. Dhuli","Vellore Institute of Technology University","Ainavolu, Amaravati",1669000,24,"2018-19","ISRO","Indian Rupees","Months","ISRO_2018-19_8"
"762","Indian Space Research Organisation","Performance enhancement of circularly polarized planar/dielectric resonator antennas using defected ground structure","P.R. Prajapati","A.D. Patel Insitute of Technology","New Vallabh Vidyanagar, Vitthal Udyognagar",1492000,24,"2018-19","ISRO","Indian Rupees","Months","ISRO_2018-19_9"
"763","Indian Space Research Organisation","Automated structural evolution & performance optimization of RF bandpass filters - An evolutionary Algorithmic design approach","S. Natarajamani","Amrita Vishwa Vidyapeetham"," ",1270000,24,"2018-19","ISRO","Indian Rupees","Months","ISRO_2018-19_10"
"764","Indian Space Research Organisation","A big data processing framework to model vector borne disease dynamics based on the seasonal changes","D. Lopez","Vellore Institute of Technology University"," ",1566000,36,"2018-19","ISRO","Indian Rupees","Months","ISRO_2018-19_11"
"765","Indian Space Research Organisation","Automation of transport & building feature extraction using deep learning with super-resolution enhancement of satellite imagery","B. Rajathilagam","Amrita Vishwa Vidyapeetham"," ",2856000,24,"2018-19","ISRO","Indian Rupees","Months","ISRO_2018-19_12"
"766","Indian Space Research Organisation","Design of 0.18 um CMOS dual band Low Noise Amplifier (LNA) for IRNSS applications","G. Kavya","S.A. Engineering College","Thiruverkadu",2744000,24,"2018-19","ISRO","Indian Rupees","Months","ISRO_2018-19_13"
"767","Indian Space Research Organisation","Synthesis of aqueous Polychlorotrifluoro Ethylene (PCTFE) dispersion for cryogenic applications (Phase I)","G. Seshadri","Shriram Institute for Industrial Research","# 19, University Road",2443000,18,"2018-19","ISRO","Indian Rupees","Months","ISRO_2018-19_14"
"768","Indian Space Research Organisation","Simultaneous aging & corrosion inhibition process of maraging steel used in satellite launch vehicles","M.M. Jacob","Amal Jyothi College of Engineering","Kanjirappally",1480000,18,"2018-19","ISRO","Indian Rupees","Months","ISRO_2018-19_15"
"769","Indian Space Research Organisation","Nanoparticle-enhanced gel propellant","L. Kabiraj","Indian Institute of Technology (Ropar)","Nangal Road, Rupnagar",2003000,24,"2018-19","ISRO","Indian Rupees","Months","ISRO_2018-19_16"
"770","Indian Space Research Organisation","Study of few persistent & transient black holes using Astrosat & other satellite data","D. Debnath","Indian Centre for Space Physics","43, Chalantika, Garia Station Road",3183000,36,"2018-19","ISRO","Indian Rupees","Months","ISRO_2018-19_17"
"771","Indian Space Research Organisation","Effect of shot peening & laser shock peening on fatigue behaviour of Ti-15V-3AI-3Sn-3Cr","G. Manivasagam","Vellore Institute of Technology University"," ",1866000,36,"2018-19","ISRO","Indian Rupees","Months","ISRO_2018-19_18"
"772","Indian Space Research Organisation","Design & development of wideband circularly polarized antenna using 2D metamaterial structures","K. Krishnamoorthy","National Institute of Technology (Karnataka)","Surathkal",2571000,24,"2018-19","ISRO","Indian Rupees","Months","ISRO_2018-19_19"
"773","Indian Space Research Organisation","Design, fabrication & characterization of uncooled microbolometer for IR imaging applications","S.G. Singh","Indian Institute of Technology (Hyderabad)","Kandi",2227000,24,"2018-19","ISRO","Indian Rupees","Months","ISRO_2018-19_20"
"774","Indian Space Research Organisation","Development of Time Weighted Dynamic Time Warping (TWDTW) Algorithm for analysis of vegetation dynamics using time-series vegetation index data from earth observation satellites","A. Khaparde","Dr. Vishwanath Karad MIT Peace University"," ",2044000,24,"2018-19","ISRO","Indian Rupees","Months","ISRO_2018-19_21"
"775","Indian Space Research Organisation","Synthesis & characterization of Epoxy-based inorganic-organic hybrid polymers & their evaluation as adhesives & matrix resins for composites for space applications","S. Packirisamy","Sharda University","Plot No. 32-34, Knowledge Park III",3491000,36,"2018-19","ISRO","Indian Rupees","Months","ISRO_2018-19_22"
"776","Indian Space Research Organisation","Development of automated web based online feature tracking system using shape adaptive curvelet with PCA & Haralick texture feature","K. Rajakumar","Vellore Institute of Technology University"," ",1138000,24,"2018-19","ISRO","Indian Rupees","Months","ISRO_2018-19_23"
"777","Indian Space Research Organisation","Digital 3D printed electronic technology for space electronic packaging applications","S. Goel","Birla Institute of Technology & Science (Pilani)","Jawahar Nagar, Shameerpet",2636000,36,"2018-19","ISRO","Indian Rupees","Months","ISRO_2018-19_24"
"778","Indian Space Research Organisation","Speckle noise reduction in SAR images using Neuro-Fuzzy approaches for coastal zone change detection & monitoring","V. Santhi","Vellore Institute of Technology University"," ",1420000,24,"2018-19","ISRO","Indian Rupees","Months","ISRO_2018-19_25"
"779","Indian Space Research Organisation","Geospatial numerical modelling of debris flow for quantitative landslide risk assessment considering the entrainment","N. Satyam","Indian Institute of Technology (Indore)","Simrol",2335000,36,"2018-19","ISRO","Indian Rupees","Months","ISRO_2018-19_26"
"780","Indian Space Research Organisation","Experimental studies on troposheric scintillation & associated rain attenuation for SATCOM links over north eastern India (Sikkim) at Ku/Ka band","S. Chakraborty","Sikkim Manipal University","Sikkim Manipal University, Mazitar",1758000,36,"2018-19","ISRO","Indian Rupees","Months","ISRO_2018-19_27"
"781","Indian Space Research Organisation","Late quaternary geomorphic evaluation of alluvial fans in Himalayas: Implication to past climate reconstruction & tectonic activity","M.K. Jaiswal","Indian Institute of Science Education & Research (Kolkata)","District Naida",3451000,36,"2018-19","ISRO","Indian Rupees","Months","ISRO_2018-19_28"
"782","Indian Space Research Organisation","Decadal-scale change analysis of coastal Ramanthapuram district in Tamil Nadu","B. Gurugnanam","Gandhigram Rural University","District Dindigul",2955000,36,"2018-19","ISRO","Indian Rupees","Months","ISRO_2018-19_29"
"783","Indian Space Research Organisation","Design & development of a proof of concept model of a packaging methodology & rigidization for gossamer space antenna structure","S.H. Upadhyay","Indian Institute of Technology (Roorkee )"," ",2601000,36,"2018-19","ISRO","Indian Rupees","Months","ISRO_2018-19_30"
"784","Indian Space Research Organisation","Design & fabrication of an interface ASIC for a vibratory gyroscope sensor application","S.K. Sharma","Indian Institute of Technology (Mandi)"," ",4576000,24,"2018-19","ISRO","Indian Rupees","Months","ISRO_2018-19_31"
"785","Indian Space Research Organisation","Development, testing & characterization of 1m Dia Ku-band P.E.E.K. parabolic reflector with & without metallization for spacecraft applications","P. Upadhyaya","Central Institute of Plastics Engineering & Technology","Plot No. 630, Phase-IV, GIDA, Vatva",2386000,36,"2018-19","ISRO","Indian Rupees","Months","ISRO_2018-19_32"
"786","Indian Space Research Organisation","Adaptive telemetry system for launch vehicles - demonstration of proof of concept","G. Lakshminarayanan","National Institute of Technology (Tiruchirapalli)"," ",2366000,36,"2018-19","ISRO","Indian Rupees","Months","ISRO_2018-19_33"
"787","Indian Space Research Organisation","Characterization of Lunar soil simulant for evaluating design criteria of lunar structures","K. Muthukumaran","National Institute of Technology (Tiruchirapalli)"," ",1836000,36,"2018-19","ISRO","Indian Rupees","Months","ISRO_2018-19_34"
"788","Indian Space Research Organisation","Dynamics of sedimentation & its impact on local resources in upper north bank of Brahmaputra: An integrated study using field surveys & geospatial technologies","D. Sahariah","Gauhati University","Gopinath Bordoloi Nagar",3422000,36,"2018-19","ISRO","Indian Rupees","Months","ISRO_2018-19_35"
"789","Indian Space Research Organisation","Testing particle Physics model from cosmic microwave background & large scale structure observations","A. Nautiyal","Malaviya National Institute of Technology"," ",2356000,36,"2018-19","ISRO","Indian Rupees","Months","ISRO_2018-19_36"
"790","Indian Space Research Organisation","Computational modeling & analysis of damage in high strength composite structures by novel nonlocal approach","A. Rajagopal","Indian Institute of Technology (Hyderabad)","Kandi",2126000,36,"2018-19","ISRO","Indian Rupees","Months","ISRO_2018-19_37"
"791","Indian Space Research Organisation","Development of nanostructured NMC as a cathode material for rechargeable lithium ion battery","S.K. Apte","Centre for Materials for Electronics Technology (C-MET)","Panchwati, Off Pashan Road",2554000,24,"2018-19","ISRO","Indian Rupees","Months","ISRO_2018-19_38"
"792","Indian Space Research Organisation","Thermal design optimization of Printed Circuit Boards (PCBs)","V. Krishna","P.E.S. University","100 Ft Ring Road, Banashankari III Stage",2733000,24,"2018-19","ISRO","Indian Rupees","Months","ISRO_2018-19_39"
"793","Indian Space Research Organisation","Investigations on transient rotor dynamic behavior of cryogenic engine turbo-pump including characterization of dynamic properties of rotor seal","A.K. Darpe","Indian Institute of Technology (Delhi)","Hauz Khas",2451000,36,"2018-19","ISRO","Indian Rupees","Months","ISRO_2018-19_40"
"794","Indian Space Research Organisation","Study, design & development of model based programming for Field Programmable Gate Array (FPGA) based system design","Manikandan","P.E.S. University","Department of Signal Processing, 100 Ft Ring Road, Banashankari III Stage",2588000,24,"2018-19","ISRO","Indian Rupees","Months","ISRO_2018-19_41"
"795","Indian Space Research Organisation","Development of morphology-controlled transition metal sulfides supported on carbon - based materials as advanced electrodes for supercapacitor applications","Theerthagiri","Sathyabama University","Sathyabama Institute of Science & Technology",1492000,24,"2018-19","ISRO","Indian Rupees","Months","ISRO_2018-19_42"
"796","Indian Space Research Organisation","High performance polymer Ketone-carbon fibre composite for future generation aviation & space applications","M. Balachandran","Amrita Vishwa Vidyapeetham"," ",2496000,36,"2018-19","ISRO","Indian Rupees","Months","ISRO_2018-19_43"
"797","Indian Space Research Organisation","Water resources assessment under climate uncertainties","A. Pandey","Indian Institute of Technology (Roorkee )"," ",2361000,36,"2018-19","ISRO","Indian Rupees","Months","ISRO_2018-19_44"
"798","Indian Space Research Organisation","Spray light suppression in optical payloads via nanostructured absorbing surfaces fabricated femtosecond laser patterning","S.R. Gopal","Hyderabad University"," ",8734000,36,"2018-19","ISRO","Indian Rupees","Months","ISRO_2018-19_45"
